##;English;French;German;Spanish;Italiano;;;;;;;;;X
#;;;;;;;;;;;;;;X
EVT_918_NAME;AI event - KoJ free troops;Evènement AI - CdJ troupes gratuites;KI Ereignis - KoJ gratis Truppen;Evento de IA – Tropas extras KoJ;Evento per l'IA - Truppe fresche;;;;;;;;;X
ACTIONNAME918A;You shouldn't see this event as a player;Vous devriez voir cet événement comme joueur.;Als Spieler solltet Ihr dies gar nicht sehen!;Si lees esto eres IA ;Non deve accadere al giocatore;;;;;;;;;X
EVT_919_NAME;AI event to boost KoJ prestige so others might want to become his vassal - player should not get this event;Evènement qui augmente le prestige des Chevaliers afin que d'autres deviennent leurs vassaux. Pas pour les joueurs.;"KI Ereignis - Steigert KoJ Prestige, damit anderer seine Vasallen werden können,"" Spieler sollten diese Nachricht nicht bekommen.";Evento de IA – Evento para aumentar el prestigio de KoJde manera que otros deseen ser sus vasallos. Si lees esto eres IA ;Evento per l'IA - Aumento di prestigio;;;;;;;;;X
ACTIONNAME919A;This is a prestigious title to hold!;Quel titre prestigieux à porter !;Es ist ein prestigeträchtiger Titel!;¡Este es un título prestigioso!;Non deve accadere al giocatore;;;;;;;;;X
EVT_997_NAME;A courtier requests permission to permanently retire from your service;Un courtisan demande la permission de se retirer de votre service;Ein Höfling bitte Euch sich vom Dienste vom Hof zurückziehen zu dürfen.;Un cortesano solicita tu permiso para retirarse permanentemente de tu servicio;Un cortigiano chiede il permesso di ritirarsi per sempre a vita privata;;;;;;;;;X
ACTIONNAME997A;Grant the request;Accorder votre autorisation;Gebt dem Ansuchen statt!;Darle tu permiso;Addio e buona fortuna…;;;;;;;;;X
ACTIONNAME997B;No, I may still require their service;Non, je pourrais encore avoir besoin de vous;Nein, ich könnte ihn noch immer gebrauchen.;No, todavía podría necesitar sus servicios;No, potrei avere ancora bisogno dei suoi servizi;;;;;;;;;X
EVT_1090_NAME;Scottish culture propagation;Propagation de la culture écossaise.;Förderung der schottischen Kultur;Propagación de la cultura escocesa;Diffusione della cultura scozzese;;;;;;;;;X
ACTIONNAME1090A;OK;Soit.;Okay;De acuerdo;Ok;;;;;;;;;X
EVT_1156_NAME;Should we try to promote our illustrious father for sainthood?;Devrions-nous promouvoir la sainteté de notre illustre père?;Sollen wir die Heiligsprechung Eures vorbildhaften Vater betreiben?;¿Deberíamos promover la santificación de nuestro ilustre padre?;Forse dovremmo promuovere un processo di santificazione per il nostro illustre antenato;;;;;;;;;X
ACTIONNAME1156A;Yes, I shall make my father proud of me;Oui, je veux que mon père soit fier de moi!;Ja, ich möchte meine Vater stolz machen.;Sí, mi padre se sentiría orgulloso de mí;Si, mio padre sarebbe orgoglioso di me;;;;;;;;;X
ACTIONNAME1156B;Being sainted is a bunch of hogwash;Etre sanctifié n'est qu'une faribole.;Heiligsprechungen sind leeres Gewäsch!;Convertise en santo es un patraña;Essere santo è come dar cibo ai maiali;;;;;;;;;X
EVT_1500_NAME;Jerusalem suffers under the heathen yoke!;Jérusalem souffre sous le joug des infidèles !;Jerusalem leidet unter Joch der Ungläubigen;¡Jerusalén sufre bajo el yugo de los infieles!;Gerusalemme soffre sotto il giogo degli infedeli!;;;;;;;;;X
ACTIONNAME1500A;Petition the Pope to call for a crusade;Demander au Pape d'appeler à la Croisade;Bittet den Papst einen Kreuzzug auszurufen;Pedir al Papa que proclame una cruzada;Esorta il Papa a indire una crociata;;;;;;;;;X
ACTIONNAME1500B;I shall help finance a crusade!;J'aiderai à financer la Croisade;Ich werde helfen, einen Kreuzzug zu finanzieren.;¡Ayudaré a financiar una cruzada!;Io aiuterò a finanziare una crociata!;;;;;;;;;X
ACTIONNAME1500C;Let it stay in heathen hands;Laissons-la entre les mains des infidèles;Lasst die Stadt in den Händen der Ungläubigen.;¡Dejadla en manos de los infieles!;Che rimanga in mani pagane;;;;;;;;;X
EVT_1501_NAME;Jerusalem remains in heathen hands!;Jérusalem est toujours aux mains des infidèles!;Jerusalem verbleibt in den Händen der Ungläubigen;¡Jerusalén permanece en manos de los infieles!;Gerusalemme è ancora in mani pagane!;;;;;;;;;X
ACTIONNAME1501A;Let us continue this holy crusade;Continuons cette sainte Croisade!;Wir setzen den Kreuzzug fort.;Permitenos continuar esta santa cruzada;Continuiamo questa santa crociata;;;;;;;;;X
ACTIONNAME1501B;It is a lost cause!;C'est une cause perdue !;Es ist alles vergebens!;¡Es una causa perdida!;E' una causa persa!;;;;;;;;;X
EVT_1502_NAME;Jerusalem is saved!;Jérusalem est libérée!;Jerusalem ist gerettet!;¡Jerusalén ha sido liberada!;Gerusalemme è salva!;;;;;;;;;X
ACTIONNAME1502A;Halleluiah!;Alleluia!;Hallelujah!;¡Aleluya!;Alleluia!;;;;;;;;;X
EVT_1503_NAME;The Pope urges you to convert these lands to the one true faith!;Le Pape exige que vous convertissiez ces terres à la Vraie Foi!;Der Papst drängt Euch, die Ländereien zum einzig wahren Glauben zu bekehren.;¡El Papa desea que conviertas estas tierras a la única Fé Verdadera!;Il Papa ti esorta a convertire quelle terre alla vera fede!;;;;;;;;;X
ACTIONNAME1503A;I shall see to it that they convert, or die!;Qu'ils se convertissent ou qu'ils meurent!;Ich sorge dafür, dass sie konvertieren, oder sterben;¡Serán convertidos o morirán!;Farò in modo che si convertano o muoiano!;;;;;;;;;X
ACTIONNAME1503B;I shall do my best to encourage them to convert;Je ferai de mon mieux pour les y inciter;Ich werde mein Bestes tun, damit sie konvertieren;Haré todo lo que pueda para que se conviertan;Farò del mio meglio per spingerli alla conversione;;;;;;;;;X
ACTIONNAME1503C;I am too busy crusading to do that at the moment;La Croisade m'occupe déjà suffisamment;Ich bin mit den Kreuzzügen momentan ausgelastet;Estoy ocupado con la cruzada, no puedo hacerlo ahora;Sono troppo impegnato per poterlo fare ora;;;;;;;;;X
EVT_1510_NAME;Antioch suffers under the heathen yoke!;Antioche souffre sous le joug des infidèles;Antiochia leidet unter dem Joch der Ungläubigen;¡Antioquía sufre bajo el yugo de los infieles!;Antiochia soffre sotto il giogo degli infedeli!;;;;;;;;;X
ACTIONNAME1510A;Petition the Pope to call for a crusade;Demander au Pape d'appeler à la Croisade;Bittet den Papst einen Kreuzzug auszurufen;Pedir al Papa que proclame una cruzada;Esorta il Papa a indire una crociata;;;;;;;;;X
ACTIONNAME1510B;I shall help finance a crusade!;J'aiderai à financer la Croisade;Ich werde helfen, einen Kreuzzug zu finanzieren.;¡Ayudaré a financiar una cruzada!;Io aiuterò a finanziare una crociata!;;;;;;;;;X
ACTIONNAME1510C;Let it stay in heathen hands;Laissons-la entre les mains des infidèles;Lasst die Stadt in den Händen der Ungläubigen.;¡Dejadla en manos de los infieles!;Che rimanga in mani pagane;;;;;;;;;X
EVT_1511_NAME;Antioch remains in heathen hands!;Antioche est toujours aux mains des infidèles!;Antiochia verbleibt in den Händen der Ungläubigen;¡Antioquía permanece en manos de los infieles!;Antiochia è ancora in mani pagane!;;;;;;;;;X
ACTIONNAME1511A;Let us continue this holy crusade;Continuons cette sainte Croisade!;Wir setzen den Kreuzzug fort.;Permitenos continuar esta santa cruzada;Continuiamo questa santa crociata;;;;;;;;;X
ACTIONNAME1511B;It is a lost cause!;C'est une cause perdue !;Es ist alles vergebens!;¡Es una causa perdida!;E' una causa persa!;;;;;;;;;X
EVT_1512_NAME;Antioch is saved!;Antioche est libérée!;Antiochia ist gerettet!;¡Antioquía ha sido liberada!;Antiochia è salva!;;;;;;;;;X
ACTIONNAME1512A;Halleluiah!;Alleluia!;Hallelujah!;¡Aleluya!;Alleluia!;;;;;;;;;X
EVT_1513_NAME;The Pope urges you to convert these lands to the one true faith!;Le Pape exige que vous convertissiez ces terres à la Vraie Foi!;Der Papst drängt Euch, die Ländereien zum einzig wahren Glauben zu bekehren.;¡El Papa desea que conviertas estas tierras a la única Fé Verdadera!;Il Papa ti esorta a convertire quelle terre alla vera fede!;;;;;;;;;X
ACTIONNAME1513A;I shall see to it that they convert, or die!;Qu'ils se convertissent ou qu'ils meurent!;Ich sorge dafür, dass sie konvertieren, oder sterben;¡Serán convertidos o morirán!;Farò in modo che si convertano o muoiano!;;;;;;;;;X
ACTIONNAME1513B;I shall do my best to encourage them to convert;Je ferai de mon mieux pour les y inciter;Ich werde mein Bestes tun, damit sie konvertieren;Haré todo lo que pueda para que se conviertan;Farò del mio meglio per spingerli alla conversione;;;;;;;;;X
ACTIONNAME1513C;I am too busy crusading to do that at the moment;La Croisade m'occupe déjà suffisamment;Ich bin mit den Kreuzzügen momentan ausgelastet;Estoy ocupado con la cruzada, no puedo hacerlo ahora;Sono troppo impegnato per poterlo fare ora;;;;;;;;;X
EVT_1520_NAME;Alexandria suffers under the heathen yoke!;Alexandrie souffre sous le joug des infidèles!;Alexandria leidet unter dem Joch der Ungläubigen;¡Alejandría sufre bajo el yugo de los infieles!;Alessandria soffre sotto il giogo degli infedeli!;;;;;;;;;X
ACTIONNAME1520A;Petition the Pope to call for a crusade;Demander au Pape d'appeler à la Croisade;Bittet den Papst einen Kreuzzug auszurufen;Pedir al Papa que proclame una cruzada;Esorta il Papa a indire una crociata;;;;;;;;;X
ACTIONNAME1520B;I shall help finance a crusade!;J'aiderai à financer la Croisade;Ich werde helfen, einen Kreuzzug zu finanzieren.;¡Ayudaré a financiar una cruzada!;Io aiuterò a finanziare una crociata!;;;;;;;;;X
ACTIONNAME1520C;Let it stay in heathen hands;Laissons-la entre les mains des infidèles;Lasst die Stadt in den Händen der Ungläubigen.;¡Dejadla en manos de los infieles!;Che rimanga in mani pagane;;;;;;;;;X
EVT_1521_NAME;Alexandria remains in heathen hands!;Alexandrie est toujours aux mains des infidèles!;Alexandria verbleibt in den Händen der Ungläubigen;¡Alejandría permanece en manos de los infieles!;Alessandria è ancora in mani pagane!;;;;;;;;;X
ACTIONNAME1521A;Let us continue this holy crusade;Continuons cette sainte Croisade!;Wir setzen den Kreuzzug fort.;Permitenos continuar esta santa cruzada;Continuiamo questa santa crociata;;;;;;;;;X
ACTIONNAME1521B;It is a lost cause!;C'est une cause perdue !;Es ist alles vergebens!;¡Es una causa perdida!;E' una causa persa!;;;;;;;;;X
EVT_1522_NAME;Alexandria is saved!;Alexandrie est libérée!;Alexandria ist gerettet!;¡Alejandría ha sido liberada!;Alessandria è salva!;;;;;;;;;X
ACTIONNAME1522A;Halleluiah!;Alleluia!;Hallelujah!;¡Aleluya!;Alleluia!;;;;;;;;;X
EVT_1523_NAME;The Pope urges you to convert these lands to the one true faith!;Le Pape exige que vous convertissiez ces terres à la Vraie Foi!;Der Papst drängt Euch, die Ländereien zum einzig wahren Glauben zu bekehren.;¡El Papa desea que conviertas estas tierras a la única Fé Verdadera!;Il Papa ti esorta a convertire quelle terre alla vera fede!;;;;;;;;;X
ACTIONNAME1523A;I shall see to it that they convert, or die!;Qu'ils se convertissent ou qu'ils meurent!;Ich sorge dafür, dass sie konvertieren, oder sterben;¡Serán convertidos o morirán!;Farò in modo che si convertano o muoiano!;;;;;;;;;X
ACTIONNAME1523B;I shall do my best to encourage them to convert;Je ferai de mon mieux pour les y inciter;Ich werde mein Bestes tun, damit sie konvertieren;Haré todo lo que pueda para que se conviertan;Farò del mio meglio per spingerli alla conversione;;;;;;;;;X
ACTIONNAME1523C;I am too busy crusading to do that at the moment;La Croisade m'occupe déjà suffisamment;Ich bin mit den Kreuzzügen momentan ausgelastet;Estoy ocupado con la cruzada, no puedo hacerlo ahora;Sono troppo impegnato per poterlo fare ora;;;;;;;;;X
EVT_1530_NAME;Tunis suffers under the heathen yoke!;Tunis souffre sous le joug des infidèles!;Tunis leidet unter dem Joch der Ungläubigen;¡Tunez sufre bajo el yugo de los infieles!;Tunisi soffre sotto il giogo degli infedeli!;;;;;;;;;X
ACTIONNAME1530A;Petition the Pope to call for a crusade;Demander au Pape d'appeler à la Croisade;Bittet den Papst einen Kreuzzug auszurufen;Pedir al Papa que proclame una cruzada;Esorta il Papa a indire una crociata;;;;;;;;;X
ACTIONNAME1530B;I shall help finance a crusade!;J'aiderai à financer la Croisade;Ich werde helfen, einen Kreuzzug zu finanzieren.;¡Ayudaré a financiar una cruzada!;Io aiuterò a finanziare una crociata!;;;;;;;;;X
ACTIONNAME1530C;Let it stay in heathen hands;Laissons-la entre les mains des infidèles;Lasst die Stadt in den Händen der Ungläubigen.;¡Dejadla en manos de los infieles!;Che rimanga in mani pagane;;;;;;;;;X
EVT_1531_NAME;Tunis remains in heathen hands!;Tunis est toujours aux mains des infidèles!;Tunis verbleibt in den Händen der Ungläubigen;¡Tunez permanece en manos de los infieles!;Tunisi è ancora in mani pagane!;;;;;;;;;X
ACTIONNAME1531A;Let us continue this holy crusade;Continuons cette sainte Croisade!;Wir setzen den Kreuzzug fort.;Permitenos continuar esta santa cruzada;Continuiamo questa santa crociata;;;;;;;;;X
ACTIONNAME1531B;It is a lost cause!;C'est une cause perdue !;Es ist alles vergebens!;¡Es una causa perdida!;E' una causa persa!;;;;;;;;;X
EVT_1532_NAME;Tunis is saved!;Tunis est libérée!;Tunis ist gerettet!;¡Tunez ha sido liberada!;Tunisi è salva!;;;;;;;;;X
ACTIONNAME1532A;Halleluiah!;Alleluia!;Hallelujah!;¡Aleluya!;Alleluia!;;;;;;;;;X
EVT_1533_NAME;The Pope urges you to convert these lands to the one true faith!;Le Pape exige que vous convertissiez ces terres à la Vraie Foi!;Der Papst drängt Euch, die Ländereien zum einzig wahren Glauben zu bekehren.;¡El Papa desea que conviertas estas tierras a la única Fé Verdadera!;Il Papa ti esorta a convertire quelle terre alla vera fede!;;;;;;;;;X
ACTIONNAME1533A;I shall see to it that they convert, or die!;Qu'ils se convertissent ou qu'ils meurent!;Ich sorge dafür, dass sie konvertieren, oder sterben;¡Serán convertidos o morirán!;Farò in modo che si convertano o muoiano!;;;;;;;;;X
ACTIONNAME1533B;I shall do my best to encourage them to convert;Je ferai de mon mieux pour les y inciter;Ich werde mein Bestes tun, damit sie konvertieren;Haré todo lo que pueda para que se conviertan;Farò del mio meglio per spingerli alla conversione;;;;;;;;;X
ACTIONNAME1533C;I am too busy crusading to do that at the moment;La Croisade m'occupe déjà suffisamment;Ich bin mit den Kreuzzügen momentan ausgelastet;Estoy ocupado con la cruzada, no puedo hacerlo ahora;Sono troppo impegnato per poterlo fare ora;;;;;;;;;X
EVT_1540_NAME;Disaster! Byzantium has fallen to the heathens!;Quel désastre: Constantinople est tombée aux mains des infidèles!;Eine Katastrophe! Byzanz ist in die Hände der Ungläubigen gefallen!;¡Desastre!, ¡Constantinopla ha caído en manos de los infieles!;Disastro! Bisanzio è caduta in mani pagane!;;;;;;;;;X
ACTIONNAME1540A;Petition the Pope to call for a crusade;Demander au Pape d'appeler à la Croisade;Bittet den Papst einen Kreuzzug auszurufen;Pedir al Papa que proclame una cruzada;Esorta il Papa a indire una crociata;;;;;;;;;X
ACTIONNAME1540B;I shall help finance a crusade!;J'aiderai à financer la Croisade;Ich werde helfen, einen Kreuzzug zu finanzieren.;¡Ayudaré a financiar una cruzada!;Io aiuterò a finanziare una crociata!;;;;;;;;;X
ACTIONNAME1540C;Let it stay in heathen hands;Laissons-la entre les mains des infidèles;Lasst die Stadt in den Händen der Ungläubigen.;¡Dejadla en manos de los infieles!;Che rimanga in mani pagane;;;;;;;;;X
EVT_1541_NAME;Byzantium remains in heathen hands!;Constantinople est toujours entre les mains des infidèles!;Byzanz verbleibt in den Händen der Ungläubigen;¡Constantinopla permanece en manos de los infieles!;Bisanzio è ancora in mani pagane!;;;;;;;;;X
ACTIONNAME1541A;Let us continue this holy crusade;Continuons cette sainte Croisade!;Wir setzen den Kreuzzug fort.;Permitenos continuar esta santa cruzada;Continuiamo questa santa crociata;;;;;;;;;X
ACTIONNAME1541B;It is a lost cause!;C'est une cause perdue !;Es ist alles vergebens!;¡Es una causa perdida!;E' una causa persa!;;;;;;;;;X
EVT_1542_NAME;Byzantium is saved!;Constantinople est libérée!;Byzanz ist gerettet!;¡Constantinopla ha sido liberada!;Bisanzio è salva!;;;;;;;;;X
ACTIONNAME1542A;Halleluiah!;Alleluia!;Hallelujah!;¡Aleluya!;Alleluia!;;;;;;;;;X
EVT_1543_NAME;The Pope urges you to convert these lands to the one true faith!;Le Pape exige que vous convertissiez ces terres à la Vraie Foi!;Der Papst drängt Euch, die Ländereien zum einzig wahren Glauben zu bekehren.;¡El Papa desea que conviertas estas tierras a la única Fé Verdadera!;Il Papa ti esorta a convertire quelle terre alla vera fede!;;;;;;;;;X
ACTIONNAME1543A;I shall see to it that they convert, or die!;Qu'ils se convertissent ou qu'ils meurent!;Ich sorge dafür, dass sie konvertieren, oder sterben;¡Serán convertidos o morirán!;Farò in modo che si convertano o muoiano!;;;;;;;;;X
ACTIONNAME1543B;I shall do my best to encourage them to convert;Je ferai de mon mieux pour les y inciter;Ich werde mein Bestes tun, damit sie konvertieren;Haré todo lo que pueda para que se conviertan;Farò del mio meglio per spingerli alla conversione;;;;;;;;;X
ACTIONNAME1543C;I am too busy crusading to do that at the moment;La Croisade m'occupe déjà suffisamment;Ich bin mit den Kreuzzügen momentan ausgelastet;Estoy ocupado con la cruzada, no puedo hacerlo ahora;Sono troppo impegnato per poterlo fare ora;;;;;;;;;X
EVT_1550_NAME;Disaster! Roma is in heathen hands!;Quel désastre: Rome est tombée aux mains des infidèles!;Eine Katastrophe! Rom ist in die Hände der Ungläubigen gefallen!;¡Desastre!, ¡Roma ha caído en manos de los infieles!;Disastro! Roma è caduta in mani pagane!;;;;;;;;;X
ACTIONNAME1550A;Let all Christendom join the crusade!;Que toute la Chrétienté rejoigne la Croisade!;Lasset die ganze Christenheit am Kreuzzug teilnehmen;¡Permitid a toda la Cristiandad unirse a la cruzada!;Che tutta la cristianità si unisca alla crociata!;;;;;;;;;X
ACTIONNAME1550B;He was a false pope anyway!;C'est un faux Pape de toute façon!;Er war sowieso ein falscher Papst;¡De todos modos él era un falso Papa!;In fondo era un antipapa!;;;;;;;;;X
EVT_1551_NAME;Roma remains in heathen hands!;Rome est toujours aux mains des infidèles!;Rom verbleibt in den Händen der Ungläubigen.;¡Roma permanece en manos de los infieles!;Roma è ancora in mani pagane!;;;;;;;;;X
ACTIONNAME1551A;Let us continue this holy crusade;Continuons cette sainte Croisade!;Wir setzen den Kreuzzug fort.;Permitenos continuar esta santa cruzada;Continuiamo questa santa crociata;;;;;;;;;X
ACTIONNAME1551B;It is a lost cause!;C'est une cause perdue !;Es ist alles vergebens!;¡Es una causa perdida!;E' una causa persa!;;;;;;;;;X
EVT_1552_NAME;Roma is saved!;Rome est libérée!;Rom ist gerettet!;¡Roma ha sido liberada!;Roma è salva!;;;;;;;;;X
ACTIONNAME1552A;Halleluiah!;Alleluia!;Hallelujah!;¡Aleluya!;Alleluia!;;;;;;;;;X
EVT_1553_NAME;The Pope urges you to convert these lands to the one true faith!;Le Pape exige que vous convertissiez ces terres à la Vraie Foi!;Der Papst drängt Euch, die Ländereien zum einzig wahren Glauben zu bekehren.;¡El Papa desea que conviertas estas tierras a la única Fé Verdadera!;Il Papa ti esorta a convertire quelle terre alla vera fede!;;;;;;;;;X
