##;;
##Culture;##Gender;##Name
catalan;male;Ramon Berenguer
catalan;male;Ricart
catalan;male;Roger
catalan;male;Roger
catalan;male;Roger
catalan;male;Roger
catalan;male;Salmó
catalan;male;Sanç
catalan;male;Sunifred
catalan;male;Sunyer
catalan;male;Vidal
celtic;female;Adela
celtic;female;Agnez
celtic;female;Alana
celtic;female;Andreva
celtic;female;Anjela
celtic;female;Anna
celtic;female;Annick
celtic;female;Aouregan
celtic;female;Aourell
celtic;female;Argentael
celtic;female;Arzhela
celtic;female;Azenor
celtic;female;Aziliz
celtic;female;Bartez
celtic;female;Berc'hed
celtic;female;Bleuzenn
celtic;female;Brenda
celtic;female;Brevalen
celtic;female;Deneza
celtic;female;Elen
celtic;female;Elena
celtic;female;Elesbed
celtic;female;Elesbed
celtic;female;Eliboubaba
celtic;female;Eliza
celtic;female;Enora
celtic;female;Eva
celtic;female;Franseza
celtic;female;Gladez
celtic;female;Guoulvena
celtic;female;Gwen
celtic;female;Gwencalon
celtic;female;Gwenola
celtic;female;Gwenvred
celtic;female;Hawiz
celtic;female;Hoela
celtic;female;Izolde
celtic;female;Jakeza
celtic;female;Jakeza
celtic;female;Janed
celtic;female;Jenovefa
celtic;female;Juliane
celtic;female;Karidwen
celtic;female;Karidwen
celtic;female;Katell
celtic;female;Katell
celtic;female;Keridwen
celtic;female;Konstanza
celtic;female;Konstanza
celtic;female;Konstanza
celtic;female;Laoransa
celtic;female;Laoransa
celtic;female;Loeiza
celtic;female;Loeiza
celtic;female;Madalem
celtic;female;Madalem
celtic;female;Maela
celtic;female;Magdalene
celtic;female;Marc’harid
celtic;female;Marc’harid
celtic;female;Mari
celtic;female;Mari
celtic;female;Mari
celtic;female;Marzhina
celtic;female;Marzhina
celtic;female;Matilin
celtic;female;Matilin
celtic;female;Mevanwi
celtic;female;Mikaela
celtic;female;Mikaela
celtic;female;Mona
celtic;female;Mona
celtic;female;Morgana
celtic;female;Morganez
celtic;female;Morvana
celtic;female;Morwenna
celtic;female;Ninnog
celtic;female;Ninnog
celtic;female;Nolwenn
celtic;female;Nolwenn
celtic;female;Oanez
celtic;female;Onenn
celtic;female;Riwanon
celtic;female;Ronana
celtic;female;Rozenn
celtic;female;Susanne
celtic;female;Tedvil
celtic;female;Tekla
celtic;female;Trifin
celtic;female;Uriell
celtic;female;Youenna
celtic;female;Ysabelle
celtic;male;Alan
celtic;male;Alan
celtic;male;Alan
celtic;male;Alan
celtic;male;Alberzh
celtic;male;Alwen
celtic;male;Alwena
celtic;male;Andrev
celtic;male;Anton
celtic;male;Aodren
celtic;male;Arzhur
celtic;male;Baldoen
celtic;male;Beltram
celtic;male;Benabic
celtic;male;Benoni
celtic;male;Bernez
celtic;male;Brandon
celtic;male;Brevalaer
celtic;male;Brient
celtic;male;Charlz
celtic;male;Daniel
celtic;male;Denic
celtic;male;Devi
celtic;male;Edern
celtic;male;Edouarzh
celtic;male;Eneour
celtic;male;Eozen
celtic;male;Erwan
celtic;male;Ewen
celtic;male;Fragan
celtic;male;Fransez
celtic;male;Fulup
celtic;male;Gregor
celtic;male;Guimarc'h
celtic;male;Guyomarc'h
celtic;male;Guyomarch
celtic;male;Gweltaz
celtic;male;Gwenole
celtic;male;Gwenole
celtic;male;Gwezhenneg
celtic;male;Gwilherm
celtic;male;Herri
celtic;male;Hoel
celtic;male;Hoel
celtic;male;Hoel
celtic;male;Hoel
celtic;male;Ilan
celtic;male;Ildut
celtic;male;Jafrez
celtic;male;Jakez
celtic;male;Jalm
celtic;male;Jaoua
celtic;male;Jehan
celtic;male;Jehan
celtic;male;Jermen
celtic;male;Jilberzh
celtic;male;Jili
celtic;male;Jord
celtic;male;Jozeb
celtic;male;Judikael
celtic;male;Kadvalaer
celtic;male;Karadeg
celtic;male;Karlz
celtic;male;Klaoda
celtic;male;Konan
celtic;male;Konan
celtic;male;Konan
celtic;male;Konan
celtic;male;Koneg
celtic;male;Kongar
celtic;male;Konwoion
celtic;male;Koulizh
celtic;male;Kristoc’h
celtic;male;Laorans
celtic;male;Loeiz
celtic;male;Lukaz
celtic;male;Mael
celtic;male;Maelog
celtic;male;Maeog
celtic;male;Marc
celtic;male;Marzhin
celtic;male;Mazhe
celtic;male;Meogon
celtic;male;Meogon
celtic;male;Meriadeg
celtic;male;Mikael
celtic;male;Morvan
celtic;male;Nikolaz
celtic;male;Padern
celtic;male;Padrig
celtic;male;Paol
celtic;male;Per
celtic;male;Renan
celtic;male;Riaged
celtic;male;Riwall
celtic;male;Ronan
celtic;male;Roparzh
celtic;male;Seog
celtic;male;Sian
celtic;male;Stefen
celtic;male;Tomaz
celtic;male;Treveur
celtic;male;Tudeg
celtic;male;Tudual
celtic;male;Vinsant
celtic;male;Yann
celtic;male;Youenn
cuman;female;Çiçek
cuman;female;Çilen
cuman;female;Çiltanesi
cuman;female;Özgül
cuman;female;Özlem
cuman;female;Akgül
cuman;female;Asli
cuman;female;Ayasun
cuman;female;Ayten
cuman;female;Bozçin
cuman;female;Dilek
cuman;female;Esin
cuman;female;Gülçiçek
cuman;female;Gülay
cuman;female;Gündüz
cuman;female;Gündes
cuman;female;Günes
cuman;female;Ilkay
cuman;female;Ipek
cuman;female;Ipekel
cuman;female;Irge
cuman;female;Karacik
cuman;female;Mala
cuman;female;Mutlu
cuman;female;Peksen
cuman;female;Samur
cuman;female;Sarica
cuman;female;Sati
cuman;female;Sevilay
cuman;female;Sevindik
cuman;female;Sibel
cuman;female;Sirin
cuman;female;Sirma
cuman;female;Songül
cuman;female;Tekçe
cuman;female;Tura
cuman;female;Umay
cuman;female;Usunbike
cuman;female;Yasar
cuman;female;Yeldem
cuman;female;Yildiz
cuman;male;Çilbu
cuman;male;Aepak
cuman;male;Asalup
cuman;male;Asep
cuman;male;Atrak
cuman;male;Bönek
cuman;male;Bachman
cuman;male;Begluk
cuman;male;Blush
cuman;male;Bonyak
cuman;male;Borç
cuman;male;Eldeçyük
cuman;male;Etrek
cuman;male;Girgen
cuman;male;Gzi
cuman;male;Itlar
cuman;male;Ituk
cuman;male;Könçek
cuman;male;Kobyak
cuman;male;Kopti
cuman;male;Kotyan
cuman;male;Koza
cuman;male;Kozel
cuman;male;Kubasar
cuman;male;Kuntuvdi
cuman;male;Kutan
cuman;male;Pulad
cuman;male;Saru
cuman;male;Sevenç
cuman;male;Sirçan
cuman;male;Sokal
cuman;male;Sotan
cuman;male;Sugr
cuman;male;Törtogul
cuman;male;Togli
cuman;male;Tolun
cuman;male;Tugor
cuman;male;Uzluk
cuman;male;Uzur
danish;female;Agnethe
danish;female;Anna
danish;female;Asta
danish;female;Benedikte
danish;female;Birgitta
danish;female;Bodil
danish;female;Cecilie
danish;female;Christina
danish;female;Dagmar
danish;female;Dorothea
danish;female;Elisabeth
danish;female;Ellinor
danish;female;Emilie
danish;female;Erika
danish;female;Ester
danish;female;Estrid
danish;female;Frederikke
danish;female;Freja
danish;female;Grethe
danish;female;Gudrun
danish;female;Gunhild
danish;female;Gyda
danish;female;Helena
danish;female;Ida
danish;female;Ingeborg
danish;female;Ingegerd
danish;female;Ingrid
danish;female;Johanne
danish;female;Jutta
danish;female;Karoline
danish;female;Katarina
danish;female;Katrine
danish;female;Kirsten
danish;female;Klara
danish;female;Lise
danish;female;Luitgard
danish;female;Lykke
danish;female;Magdalene
danish;female;Maren
danish;female;Margrethe
danish;female;Maria
danish;female;Martha
danish;female;Ragnhild
danish;female;Rikissa
danish;female;Runa
danish;female;Sanna
danish;female;Signe
danish;female;Sigrid
danish;female;Silje
danish;female;Sofie
danish;female;Thyra
danish;female;Tora
danish;male;Abel
danish;male;Asger
danish;male;Benedikt
danish;male;Bjørn
danish;male;Bo
danish;male;Christian
danish;male;Christoffer
danish;male;Edvard
danish;male;Einar
danish;male;Erik
danish;male;Erik
danish;male;Erik
danish;male;Erik
danish;male;Erik
danish;male;Ernst
danish;male;Esben
danish;male;Fredrik
danish;male;Frode
danish;male;Glum
danish;male;Gnupa
danish;male;Gorm
danish;male;Gotfred
danish;male;Gregers
danish;male;Gunnar
danish;male;Hårik
danish;male;Halfdan
danish;male;Halvor
danish;male;Hans
danish;male;Harald
danish;male;Harald
danish;male;Harald
danish;male;Harald
danish;male;Harald
danish;male;Hardeknut
danish;male;Hardeknut
danish;male;Hardeknut
danish;male;Helge
danish;male;Hemming
danish;male;Henrik
danish;male;Hjalmar
danish;male;Holger
danish;male;Inge
danish;male;Inge
danish;male;Inge
danish;male;Ingolf
danish;male;Jørgen
danish;male;Jørn
danish;male;Jakob
danish;male;Jens
danish;male;Joakim
danish;male;Johann
danish;male;Karl
danish;male;Knud
danish;male;Knud
danish;male;Knud
danish;male;Knud
danish;male;Knud
danish;male;Kristian
danish;male;Leif
danish;male;Lennart
danish;male;Ludvig
danish;male;Malthe
danish;male;Mikkel
danish;male;Mogens
danish;male;Niels
danish;male;Niels
danish;male;Niels
danish;male;Olav
danish;male;Oluf
danish;male;Oluf
danish;male;Oluf
danish;male;Oluf
danish;male;Oluf
danish;male;Peder
danish;male;Poul
danish;male;Pridbjørn
danish;male;Rolf
danish;male;Rune
danish;male;Severin
danish;male;Sigfred
danish;male;Sigtryg
danish;male;Sivard
danish;male;Steen
danish;male;Svend
danish;male;Svend
danish;male;Svend
danish;male;Svend
danish;male;Svend
danish;male;Thorvald
danish;male;Torben
danish;male;Torbjørn
danish;male;Ture
danish;male;Ubbe
danish;male;Uffe
danish;male;Ulf
danish;male;Valdemar
danish;male;Valdemar
danish;male;Valdemar
danish;male;Valdemar
danish;male;Valdemar
danish;male;Valentin
danish;male;Vilfred
danish;male;Yngvar
dutch;female;Ada
dutch;female;Adela
dutch;female;Adelheid
dutch;female;Aechte
dutch;female;Agaete
dutch;female;Aleid
dutch;female;Alijse
dutch;female;Aliken
dutch;female;Anna
dutch;female;Annelies
dutch;female;Badeloge
dutch;female;Beatrijs
dutch;female;Blanca
dutch;female;Blanceflore
dutch;female;Cecily
dutch;female;Cille
dutch;female;Clara
dutch;female;Elisabeth
dutch;female;Ellijnore
dutch;female;Emma
dutch;female;Emma
dutch;female;Ermingarde
dutch;female;Filippa
dutch;female;Gheertrude
dutch;female;Haduwijn
dutch;female;Hilligont
dutch;female;Irene
dutch;female;Isabelle
dutch;female;Jacoba
dutch;female;Jasminne
dutch;female;Johanna
dutch;female;Juliana
dutch;female;Juliana
dutch;female;Jutte
dutch;female;Kathrijne
dutch;female;Katrien
dutch;female;Machtelt
dutch;female;Margriet
dutch;female;Maria
dutch;female;Mathilde
dutch;female;Odelt
dutch;female;Olinde
dutch;female;Pieternelle
dutch;female;Reynilde
dutch;female;Sofie
dutch;female;Wendelmoet
dutch;female;Willemine
dutch;female;Yonefij
dutch;female;Zoete
dutch;male;Adriaen
dutch;male;Ambroos
dutch;male;Antoon
dutch;male;Arnulf
dutch;male;Arnulf
dutch;male;Arnulf
dutch;male;Barend
dutch;male;Barnaerd
dutch;male;Bartolomeus
dutch;male;Bavo
dutch;male;Boudewijn
dutch;male;Boudewijn
dutch;male;Boudewijn
dutch;male;Claes
dutch;male;Coenraat
dutch;male;Daevit
dutch;male;Damaes
dutch;male;Diederick
dutch;male;Dirk
dutch;male;Dirk
dutch;male;Dirk
dutch;male;Dirk
dutch;male;Douwe
dutch;male;Eduard
dutch;male;Engelbrecht
dutch;male;Filips
dutch;male;Floris
dutch;male;Floris
dutch;male;Floris
dutch;male;Floris
dutch;male;Frans
dutch;male;Geraert
dutch;male;Gerolt
dutch;male;Gerrit
dutch;male;Gijsbrecht
dutch;male;Godfried
dutch;male;Guij
dutch;male;Henrick
dutch;male;Huughe
dutch;male;IJsbrand
dutch;male;IJsbrecht
dutch;male;Jaecop
dutch;male;Janus
dutch;male;Karel
dutch;male;Kristof
dutch;male;Lambert
dutch;male;Lodewijk
dutch;male;Maertijn
dutch;male;Niclaes
dutch;male;Olivier
dutch;male;Otto
dutch;male;Pieter
dutch;male;Reinaerd
dutch;male;Reinoud
dutch;male;Robrecht
dutch;male;Roelof
dutch;male;Sebastiaen
dutch;male;Simon
dutch;male;Steffen
dutch;male;Steven
dutch;male;Tileman
dutch;male;Waelram
dutch;male;Willem
dutch;male;Willem
dutch;male;Willem
dutch;male;Willem
dutch;male;Willem
dutch;male;Wolf
dutch;male;Yewijn
easternslavic;female;Adrijana
easternslavic;female;Aleksandra
easternslavic;female;Ana
easternslavic;female;Andja
easternslavic;female;Andjelija
easternslavic;female;Belosava
easternslavic;female;Branka
easternslavic;female;Bratislava
easternslavic;female;Desanka
easternslavic;female;Desislava
easternslavic;female;Doroteja
easternslavic;female;Ekaterina
easternslavic;female;Elena
easternslavic;female;Jefimija
easternslavic;female;Jela
easternslavic;female;Jelena
easternslavic;female;Jelica
easternslavic;female;Jelisaveta
easternslavic;female;Jerina
easternslavic;female;Jevrosima
easternslavic;female;Jovanka
easternslavic;female;Kera
easternslavic;female;Leposava
easternslavic;female;Marija
easternslavic;female;Merima
easternslavic;female;Milica
easternslavic;female;Milka
easternslavic;female;Mirjana
easternslavic;female;Miroslava
easternslavic;female;Natalija
easternslavic;female;Neda
easternslavic;female;Petra
easternslavic;female;Rada
easternslavic;female;Radica
easternslavic;female;Sofija
easternslavic;female;Stanislava
easternslavic;female;Stoja
easternslavic;female;Teodora
easternslavic;female;Violeta
easternslavic;female;Vojislava
easternslavic;male;Aleksandar
easternslavic;male;Aleksandar
easternslavic;male;Aleksandar
easternslavic;male;Andrija
easternslavic;male;Bodin
easternslavic;male;Bogdan
easternslavic;male;Bojan
easternslavic;male;Boris
easternslavic;male;Branislav
easternslavic;male;Bratislav
easternslavic;male;Budimir
easternslavic;male;Caslav
easternslavic;male;Danilo
easternslavic;male;Dimitrije
easternslavic;male;Djuradj
easternslavic;male;Djuradj
easternslavic;male;Djuradj
easternslavic;male;Djuradj
easternslavic;male;Dobrimir
easternslavic;male;Dobroslav
easternslavic;male;Dragan
easternslavic;male;Dragija
easternslavic;male;Dragimir
easternslavic;male;Dragota
easternslavic;male;Draskin
easternslavic;male;Dusan
easternslavic;male;Dusan
easternslavic;male;Dusan
easternslavic;male;Dusan
easternslavic;male;Dusan
easternslavic;male;Dusan
easternslavic;male;Dusan
easternslavic;male;Dusan
easternslavic;male;Dusan
easternslavic;male;Filip
easternslavic;male;Filip
easternslavic;male;Gavrilo
easternslavic;male;Grdinja
easternslavic;male;Grigorije
easternslavic;male;Hranimir
easternslavic;male;Hranislav
easternslavic;male;Hvalimir
easternslavic;male;Hvlamir
easternslavic;male;Jovan
easternslavic;male;Jovan
easternslavic;male;Jovan
easternslavic;male;Konstantin
easternslavic;male;Konstantin
easternslavic;male;Konstantin
easternslavic;male;Konstantin
easternslavic;male;Konstantin
easternslavic;male;Krepimir
easternslavic;male;Lazar
easternslavic;male;Leget
easternslavic;male;Ljubomir
easternslavic;male;Ljutomir
easternslavic;male;Maksimilijan
easternslavic;male;Marko
easternslavic;male;Mateja
easternslavic;male;Mihajil
easternslavic;male;Milic
easternslavic;male;Milisav
easternslavic;male;Milos
easternslavic;male;Milutin
easternslavic;male;Miroslav
easternslavic;male;Mladen
easternslavic;male;Momcilo
easternslavic;male;Nemanja
easternslavic;male;Nemanja
easternslavic;male;Nemanja
easternslavic;male;Nikodem
easternslavic;male;Nikola
easternslavic;male;Njegos
easternslavic;male;Ostrivoj
easternslavic;male;Ostrojilo
easternslavic;male;Pavle
easternslavic;male;Pavlimir
easternslavic;male;Petar
easternslavic;male;Petar
easternslavic;male;Petar
easternslavic;male;Petrislav
easternslavic;male;Pimen
easternslavic;male;Predislav
easternslavic;male;Predrag
easternslavic;male;Prelimir
easternslavic;male;Prijezda
easternslavic;male;Prohor
easternslavic;male;Prvoslav
easternslavic;male;Rad
easternslavic;male;Radomir
easternslavic;male;Radoslav
easternslavic;male;Radovan
easternslavic;male;Rastislav
easternslavic;male;Rastko
easternslavic;male;Razbivoj
easternslavic;male;Sava
easternslavic;male;Selimir
easternslavic;male;Simeon
easternslavic;male;Stanislav
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Stefan
easternslavic;male;Strahinja
easternslavic;male;Svetislav
easternslavic;male;Svetolik
easternslavic;male;Svetozar
easternslavic;male;Svevlad
easternslavic;male;Tatilo
easternslavic;male;Teodor
easternslavic;male;Tolimir
easternslavic;male;Tresimir
easternslavic;male;Tugomir
easternslavic;male;Tvrdoslav
easternslavic;male;Ugljesa
easternslavic;male;Uros
easternslavic;male;Uros
easternslavic;male;Uros
easternslavic;male;Uros
easternslavic;male;Uros
easternslavic;male;Uros
easternslavic;male;Uros
easternslavic;male;Vasilije
easternslavic;male;Vladan
easternslavic;male;Vladimir
easternslavic;male;Vladislav
easternslavic;male;Vladislav
easternslavic;male;Vladislav
easternslavic;male;Vojislav
easternslavic;male;Vojnomir
easternslavic;male;Vuk
easternslavic;male;Vukan
easternslavic;male;Vukasin
easternslavic;male;Zaharija
easternslavic;male;Zavida
easternslavic;male;Zebislav
english;female;Adela
english;female;Adelaide
english;female;Alice
english;female;Amice
english;female;Anne
english;female;Aveline
english;female;Beatrice
english;female;Blanche
english;female;Catherine
english;female;Cecilia
english;female;Constance
english;female;Edith
english;female;Ela
english;female;Eleanor
english;female;Elizabeth
english;female;Emma
english;female;Hawise
english;female;Isabel
english;female;Isabella
english;female;Joan
english;female;Joanna
english;female;Juliana
english;female;Mahaut
english;female;Margaret
english;female;Mary
english;female;Matilda
english;female;Maud
english;female;Philippa
english;female;Sybilla
english;male;Adam
english;male;Alan
english;male;Albert
english;male;Alexander
english;male;Alfred
english;male;Andrew
english;male;Anselm
english;male;Arnold
english;male;Arthur
english;male;Aubrey
english;male;David
english;male;Edmund
english;male;Edward
english;male;Edward
english;male;Edward
english;male;Edward
english;male;Edward
english;male;Eustace
english;male;Fulk
english;male;Geoffrey
english;male;Geoffrey
english;male;Geoffrey
english;male;George
english;male;George
english;male;George
english;male;Gerald
english;male;Gilbert
english;male;Godfrey
english;male;Gregory
english;male;Guy
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Henry
english;male;Hugh
english;male;Humphrey
english;male;Jocelyn
english;male;John
english;male;John
english;male;John
english;male;John
english;male;John
english;male;Jordan
english;male;Laurence
english;male;Lionel
english;male;Martin
english;male;Matthew
english;male;Maurice
english;male;Michael
english;male;Nicholas
english;male;Paul
english;male;Peter
english;male;Philip
english;male;Ralph
english;male;Randolph
english;male;Reginald
english;male;Richard
english;male;Richard
english;male;Richard
english;male;Richard
english;male;Richard
english;male;Richard
english;male;Robert
english;male;Roger
english;male;Simon
english;male;Stephen
english;male;Stephen
english;male;Stephen
english;male;Thomas
english;male;Waleran
english;male;Walter
english;male;William
english;male;William
english;male;William
english;male;William
english;male;William
english;male;William
english;male;William
english;male;William
finnish;female;Aamu
finnish;female;Aino
finnish;female;Hellä
finnish;female;Helmi
finnish;female;Ilta
finnish;female;Käpy
finnish;female;Kielo
finnish;female;Kukka
finnish;female;Läpsä
finnish;female;Lauha
finnish;female;Lempi
